id,company_id/id,location_id/id,storage_category_id/id,active,posx,posy,posz,usage,barcode,removal_priority,name
marin.stock_location_5533,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_3,True,12,24,2,Internal Location,CDG-R6F24N2,1923,R6F24N2
marin.stock_location_5534,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_4,True,12,24,3,Internal Location,CDG-R6F24N3,1924,R6F24N3
marin.stock_location_5535,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_2,True,12,25,1,Internal Location,CDG-R6F25N1,1911,R6F25N1
marin.stock_location_5536,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_3,True,12,25,2,Internal Location,CDG-R6F25N2,1912,R6F25N2
marin.stock_location_5537,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_4,True,12,25,3,Internal Location,CDG-R6F25N3,1913,R6F25N3
marin.stock_location_5538,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_2,True,12,26,1,Internal Location,CDG-R6F26N1,1900,R6F26N1
marin.stock_location_5539,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_3,True,12,26,2,Internal Location,CDG-R6F26N2,1901,R6F26N2
marin.stock_location_5540,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_4,True,12,26,3,Internal Location,CDG-R6F26N3,1902,R6F26N3
marin.stock_location_5541,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_2,True,12,27,1,Internal Location,CDG-R6F27N1,1889,R6F27N1
marin.stock_location_5542,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_3,True,12,27,2,Internal Location,CDG-R6F27N2,1890,R6F27N2
marin.stock_location_5543,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_4,True,12,27,3,Internal Location,CDG-R6F27N3,1891,R6F27N3
marin.stock_location_5544,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_2,True,12,28,1,Internal Location,CDG-R6F28N1,1878,R6F28N1
marin.stock_location_5545,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_3,True,12,28,2,Internal Location,CDG-R6F28N2,1879,R6F28N2
marin.stock_location_5546,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_4,True,12,28,3,Internal Location,CDG-R6F28N3,1880,R6F28N3
marin.stock_location_5547,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_2,True,12,29,1,Internal Location,CDG-R6F29N1,1867,R6F29N1
marin.stock_location_5548,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_3,True,12,29,2,Internal Location,CDG-R6F29N2,1868,R6F29N2
marin.stock_location_5549,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_4,True,12,29,3,Internal Location,CDG-R6F29N3,1869,R6F29N3
marin.stock_location_5550,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_2,True,12,30,1,Internal Location,CDG-R6F30N1,1856,R6F30N1
marin.stock_location_5551,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_3,True,12,30,2,Internal Location,CDG-R6F30N2,1857,R6F30N2
marin.stock_location_5552,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_4,True,12,30,3,Internal Location,CDG-R6F30N3,1858,R6F30N3
marin.stock_location_5553,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_2,True,12,31,1,Internal Location,CDG-R6F31N1,1845,R6F31N1
marin.stock_location_5554,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_3,True,12,31,2,Internal Location,CDG-R6F31N2,1846,R6F31N2
marin.stock_location_5555,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_4,True,12,31,3,Internal Location,CDG-R6F31N3,1847,R6F31N3
marin.stock_location_5556,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_2,True,12,32,1,Internal Location,CDG-R6F32N1,1834,R6F32N1
marin.stock_location_5557,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_3,True,12,32,2,Internal Location,CDG-R6F32N2,1835,R6F32N2
marin.stock_location_5558,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_4,True,12,32,3,Internal Location,CDG-R6F32N3,1836,R6F32N3
marin.stock_location_5559,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_2,True,12,33,1,Internal Location,CDG-R6F33N1,1823,R6F33N1
marin.stock_location_5560,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_3,True,12,33,2,Internal Location,CDG-R6F33N2,1824,R6F33N2
marin.stock_location_5561,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_4,True,12,33,3,Internal Location,CDG-R6F33N3,1825,R6F33N3
marin.stock_location_5562,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_2,True,12,34,1,Internal Location,CDG-R6F34N1,1812,R6F34N1
marin.stock_location_5563,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_3,True,12,34,2,Internal Location,CDG-R6F34N2,1813,R6F34N2
marin.stock_location_5564,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_4,True,12,34,3,Internal Location,CDG-R6F34N3,1814,R6F34N3
marin.stock_location_5565,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_2,True,12,35,1,Internal Location,CDG-R6F35N1,1801,R6F35N1
marin.stock_location_5566,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_3,True,12,35,2,Internal Location,CDG-R6F35N2,1802,R6F35N2
marin.stock_location_5567,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_4,True,12,35,3,Internal Location,CDG-R6F35N3,1803,R6F35N3
marin.stock_location_5568,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_2,True,12,36,1,Internal Location,CDG-R6F36N1,1790,R6F36N1
marin.stock_location_5569,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_3,True,12,36,2,Internal Location,CDG-R6F36N2,1791,R6F36N2
marin.stock_location_5570,marin.company_lmmr,marin.stock_location_5064,marin.stock_storage_category_4,True,12,36,3,Internal Location,CDG-R6F36N3,1792,R6F36N3
marin.stock_location_5571,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_2,True,2,37,1,Internal Location,CDG-R7F01N1,1466,R7F01N1
marin.stock_location_5572,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_3,True,2,37,2,Internal Location,CDG-R7F01N2,1467,R7F01N2
marin.stock_location_5573,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_4,True,2,37,3,Internal Location,CDG-R7F01N3,1468,R7F01N3
marin.stock_location_5574,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_7,True,2,37,4,Internal Location,CDG-R7F01N4,1469,R7F01N4
marin.stock_location_5575,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_2,True,3,37,1,Internal Location,CDG-R7F02N1,1470,R7F02N1
marin.stock_location_5576,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_3,True,3,37,2,Internal Location,CDG-R7F02N2,1471,R7F02N2
marin.stock_location_5577,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_4,True,3,37,3,Internal Location,CDG-R7F02N3,1472,R7F02N3
marin.stock_location_5578,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_7,True,3,37,4,Internal Location,CDG-R7F02N4,1473,R7F02N4
marin.stock_location_5579,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_2,True,4,37,1,Internal Location,CDG-R7F03N1,1474,R7F03N1
marin.stock_location_5580,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_3,True,4,37,2,Internal Location,CDG-R7F03N2,1475,R7F03N2
marin.stock_location_5581,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_4,True,4,37,3,Internal Location,CDG-R7F03N3,1476,R7F03N3
marin.stock_location_5582,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_7,True,4,37,4,Internal Location,CDG-R7F03N4,1477,R7F03N4
marin.stock_location_5583,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_2,True,5,37,1,Internal Location,CDG-R7F04N1,1478,R7F04N1
marin.stock_location_5584,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_3,True,5,37,2,Internal Location,CDG-R7F04N2,1479,R7F04N2
marin.stock_location_5585,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_4,True,5,37,3,Internal Location,CDG-R7F04N3,1480,R7F04N3
marin.stock_location_5586,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_7,True,5,37,4,Internal Location,CDG-R7F04N4,1481,R7F04N4
marin.stock_location_5587,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_2,True,6,37,1,Internal Location,CDG-R7F05N1,1766,R7F05N1
marin.stock_location_5588,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_3,True,6,37,2,Internal Location,CDG-R7F05N2,1767,R7F05N2
marin.stock_location_5589,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_4,True,6,37,3,Internal Location,CDG-R7F05N3,1768,R7F05N3
marin.stock_location_5590,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_7,True,6,37,4,Internal Location,CDG-R7F05N4,1769,R7F05N4
marin.stock_location_5591,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_2,True,7,37,1,Internal Location,CDG-R7F06N1,1770,R7F06N1
marin.stock_location_5592,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_3,True,7,37,2,Internal Location,CDG-R7F06N2,1771,R7F06N2
marin.stock_location_5593,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_4,True,7,37,3,Internal Location,CDG-R7F06N3,1772,R7F06N3
marin.stock_location_5594,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_7,True,7,37,4,Internal Location,CDG-R7F06N4,1773,R7F06N4
marin.stock_location_5595,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_2,True,8,37,1,Internal Location,CDG-R7F07N1,1774,R7F07N1
marin.stock_location_5596,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_3,True,8,37,2,Internal Location,CDG-R7F07N2,1775,R7F07N2
marin.stock_location_5597,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_4,True,8,37,3,Internal Location,CDG-R7F07N3,1776,R7F07N3
marin.stock_location_5598,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_7,True,8,37,4,Internal Location,CDG-R7F07N4,1777,R7F07N4
marin.stock_location_5599,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_2,True,9,37,1,Internal Location,CDG-R7F08N1,1778,R7F08N1
marin.stock_location_5600,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_3,True,9,37,2,Internal Location,CDG-R7F08N2,1779,R7F08N2
marin.stock_location_5601,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_4,True,9,37,3,Internal Location,CDG-R7F08N3,1780,R7F08N3
marin.stock_location_5602,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_7,True,9,37,4,Internal Location,CDG-R7F08N4,1781,R7F08N4
marin.stock_location_5603,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_2,True,10,37,1,Internal Location,CDG-R7F09N1,1782,R7F09N1
marin.stock_location_5604,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_3,True,10,37,2,Internal Location,CDG-R7F09N2,1783,R7F09N2
marin.stock_location_5605,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_4,True,10,37,3,Internal Location,CDG-R7F09N3,1784,R7F09N3
marin.stock_location_5606,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_7,True,10,37,4,Internal Location,CDG-R7F09N4,1785,R7F09N4
marin.stock_location_5607,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_2,True,11,37,1,Internal Location,CDG-R7F10N1,1786,R7F10N1
marin.stock_location_5608,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_3,True,11,37,2,Internal Location,CDG-R7F10N2,1787,R7F10N2
marin.stock_location_5609,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_4,True,11,37,3,Internal Location,CDG-R7F10N3,1788,R7F10N3
marin.stock_location_5610,marin.company_lmmr,marin.stock_location_5065,marin.stock_storage_category_7,True,11,37,4,Internal Location,CDG-R7F10N4,1789,R7F10N4
