id,company_id/id,location_id/id,storage_category_id/id,active,usage,barcode,removal_priority,name
stock_location_5587,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_4,True,Internal,CDGR7F04N3,1553,R7F04N3
stock_location_5588,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_7,True,Internal,CDGR7F04N4,1554,R7F04N4
stock_location_5589,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_2,True,Internal,CDGR7F05N1,2051,R7F05N1
stock_location_5590,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_3,True,Internal,CDGR7F05N2,2052,R7F05N2
stock_location_5591,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_4,True,Internal,CDGR7F05N3,2053,R7F05N3
stock_location_5592,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_7,True,Internal,CDGR7F05N4,2054,R7F05N4
stock_location_5593,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_2,True,Internal,CDGR7F06N1,2061,R7F06N1
stock_location_5594,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_3,True,Internal,CDGR7F06N2,2062,R7F06N2
stock_location_5595,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_4,True,Internal,CDGR7F06N3,2063,R7F06N3
stock_location_5596,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_7,True,Internal,CDGR7F06N4,2064,R7F06N4
stock_location_5597,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_2,True,Internal,CDGR7F07N1,2071,R7F07N1
stock_location_5598,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_3,True,Internal,CDGR7F07N2,2072,R7F07N2
stock_location_5599,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_4,True,Internal,CDGR7F07N3,2073,R7F07N3
stock_location_5600,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_7,True,Internal,CDGR7F07N4,2074,R7F07N4
stock_location_5601,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_2,True,Internal,CDGR7F08N1,2081,R7F08N1
stock_location_5602,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_3,True,Internal,CDGR7F08N2,2082,R7F08N2
stock_location_5603,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_4,True,Internal,CDGR7F08N3,2083,R7F08N3
stock_location_5604,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_7,True,Internal,CDGR7F08N4,2084,R7F08N4
stock_location_5605,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_2,True,Internal,CDGR7F09N1,2091,R7F09N1
stock_location_5606,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_3,True,Internal,CDGR7F09N2,2092,R7F09N2
stock_location_5607,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_4,True,Internal,CDGR7F09N3,2093,R7F09N3
stock_location_5608,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_7,True,Internal,CDGR7F09N4,2094,R7F09N4
stock_location_5609,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_2,True,Internal,CDGR7F10N1,2101,R7F10N1
stock_location_5610,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_3,True,Internal,CDGR7F10N2,2102,R7F10N2
stock_location_5611,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_4,True,Internal,CDGR7F10N3,2103,R7F10N3
stock_location_5612,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_7,True,Internal,CDGR7F10N4,2104,R7F10N4
stock_location_5613,marin_data.company_society,,,True,Virtual,,10,XM1
stock_location_5614,marin_data.company_society,marin_data.stock_location_5613,,True,Internal,XM1STOCK,10,Stock
stock_location_5615,marin_data.company_society,marin_data.stock_location_5613,,,Internal,XM1INPUT,10,Input
stock_location_5616,marin_data.company_society,marin_data.stock_location_5613,,,Internal,XM1QUALITY,10,Quality Control
stock_location_5617,marin_data.company_society,marin_data.stock_location_5613,,,Internal,XM1OUTPUT,10,Output
stock_location_5618,marin_data.company_society,marin_data.stock_location_5613,,,Internal,XM1PACKING,10,Packing Zone
stock_location_5619,marin_data.company_society,marin_data.stock_location_5613,,,Internal,XM1PREPRODUCTION,10,Pre-Production
stock_location_5620,marin_data.company_society,marin_data.stock_location_5613,,,Internal,XM1POSTPRODUCTION,10,Post-Production
stock_location_5621,marin_data.company_society,,,True,Virtual,,10,XM2
stock_location_5622,marin_data.company_society,marin_data.stock_location_5621,,True,Internal,COPYSTOCK,10,Stock
stock_location_5623,marin_data.company_society,marin_data.stock_location_5621,,,Internal,COPYINPUT,10,Input
stock_location_5624,marin_data.company_society,marin_data.stock_location_5621,,,Internal,COPYQUALITY,10,Quality Control
stock_location_5625,marin_data.company_society,marin_data.stock_location_5621,,,Internal,COPYOUTPUT,10,Output
stock_location_5626,marin_data.company_society,marin_data.stock_location_5621,,,Internal,COPYPACKING,10,Packing Zone
stock_location_5627,marin_data.company_society,marin_data.stock_location_5621,,,Internal,COPYPREPRODUCTION,10,Pre-Production
stock_location_5628,marin_data.company_society,marin_data.stock_location_5621,,,Internal,COPYPOSTPRODUCTION,10,Post-Production
stock_location_5629,marin_data.company_lmmr,marin_data.stock_location_1010,,True,Internal,,12,Bodega
stock_location_5630,marin_data.company_lmmr,marin_data.stock_location_1026,,True,Internal,CDGOFFICE2,9999,Oficina 2
stock_location_5631,marin_data.company_lmmr,marin_data.stock_location_1026,,True,Internal,CDGTAP,9997,Tapanco
stock_location_5632,marin_data.company_lmmr,marin_data.stock_location_1026,,True,Internal,CDGLAB,10000,Laboratorio
